"","Season","Station","EventCode","DN","Lat","Long","Transect","Basin","SUMGROUP","Zoop_Bio_Sum","Zoop_Den_Sum"
"520","Late Spring",38,"stn38_20180522_D_LG","D",43.38413333,-77.98848333,"3","W","pNAUPLII",1841.275487,21381.39387
"521","Late Spring",38,"stn38_20180522_D_LG","D",43.38413333,-77.98848333,"3","W","ROTIFER",431.702243837,11378.4025879
"522","Late Spring",38,"stn38_20180522_D_LG","D",43.38413333,-77.98848333,"3","W","VELIGER",322.3238683,2000.598257
"523","Late Spring",39,"stn39_20180522_D_LG","D",43.48628333,-78.0005,"3","W","pNAUPLII",31170.47981,351741.6169
"524","Late Spring",39,"stn39_20180522_D_LG","D",43.48628333,-78.0005,"3","W","ROTIFER",10598.99221,265296.6432
"525","Late Spring",39,"stn39_20180522_D_LG","D",43.48628333,-78.0005,"3","W","VELIGER",5231.528454,38751.19508
"526","Late Spring",40,"stn40_20180522_D_LG","D",43.59001667,-78.01153333,"3","W","pNAUPLII",18800.71976,142645.5373
"527","Late Spring",40,"stn40_20180522_D_LG","D",43.59001667,-78.01153333,"3","W","ROTIFER",3081.427749135,87124.8191637
"528","Late Spring",40,"stn40_20180522_D_LG","D",43.59001667,-78.01153333,"3","W","VELIGER",2164.554543,15374.96809
"529","Late Spring",41,"stn41_20180522_D_LG","D",43.71656667,-78.02598333,"3","W","pNAUPLII",24127.44472,136738.421
"530","Late Spring",41,"stn41_20180522_D_LG","D",43.71656667,-78.02598333,"3","W","ROTIFER",6119.314386,300506.5299
"531","Late Spring",41,"stn41_20180522_D_LG","D",43.71656667,-78.02598333,"3","W","VELIGER",1189.540701,9539.889837
"532","Late Spring",42,"stn42_20180522_D_LG","D",43.83976667,-78.0366,"3","W","pNAUPLII",3590.446643,33648.92006
"533","Late Spring",42,"stn42_20180522_D_LG","D",43.83976667,-78.0366,"3","W","ROTIFER",8708.061939,238234.354
"534","Late Spring",42,"stn42_20180522_D_LG","D",43.83976667,-78.0366,"3","W","VELIGER",745.8885367,5383.827209
"535","Late Spring",43,"stn43_20180522_D_LG","D",43.95098667,-78.04831833,"3","W","pNAUPLII",40307.63439,262881.9251
"536","Late Spring",43,"stn43_20180522_D_LG","D",43.95098667,-78.04831833,"3","W","ROTIFER",1234.802883765,64959.240166
"537","Late Spring",43,"stn43_20180522_D_LG","D",43.95098667,-78.04831833,"3","W","VELIGER",31978.07707,234462.2575
"538","Late Spring",48,"stn48_20180524_D_LG","D",43.881985,-77.43742167,"4","E","pNAUPLII",150578.7938,119355.221
"539","Late Spring",48,"stn48_20180524_D_LG","D",43.881985,-77.43742167,"4","E","ROTIFER",3214.653811,70751.80627
"540","Late Spring",48,"stn48_20180524_D_LG","D",43.881985,-77.43742167,"4","E","VELIGER",42789.76924,324843.0757
"541","Late Spring",49,"stn49_20180524_D_LG","D",43.77145167,-77.43761833,"4","E","pNAUPLII",36061.66669,110231.3142
"542","Late Spring",49,"stn49_20180524_D_LG","D",43.77145167,-77.43761833,"4","E","ROTIFER",1760.483212691,40258.393
"543","Late Spring",49,"stn49_20180524_D_LG","D",43.77145167,-77.43761833,"4","E","VELIGER",1140.386464,8626.7985
"544","Late Spring",55,"stn55_20180524_D_LG","D",43.4439,-77.43883333,"4","E","pNAUPLII",6901.599236,138148.6103
"545","Late Spring",55,"stn55_20180524_D_LG","D",43.4439,-77.43883333,"4","E","ROTIFER",984.69166115,21962.0867719
"546","Late Spring",55,"stn55_20180524_D_LG","D",43.4439,-77.43883333,"4","E","VELIGER",1843.973274,8501.452942
"547","Late Spring",58,"stn58_20180524_D_LG","D",43.3281,-77.43873333,"4","E","pNAUPLII",25578.32272,362554.1717
"548","Late Spring",58,"stn58_20180524_D_LG","D",43.3281,-77.43873333,"4","E","ROTIFER",7768.572020767,294246.864029
"549","Late Spring",58,"stn58_20180524_D_LG","D",43.3281,-77.43873333,"4","E","VELIGER",15476.92749,63052.89943
"550","Late Spring",62,"stn62_20180523_D_LG","D",43.82793333,-76.99306667,"5","E","pNAUPLII",13208.84662,96767.19606
"551","Late Spring",62,"stn62_20180523_D_LG","D",43.82793333,-76.99306667,"5","E","ROTIFER",12335.88325311,481220.650669
"552","Late Spring",62,"stn62_20180523_D_LG","D",43.82793333,-76.99306667,"5","E","VELIGER",20814.62091,206611.0402
"553","Late Spring",63,"stn63_20180523_D_LG","D",43.73163333,-77.00165333,"5","E","pNAUPLII",4338.043263,34166.59575
"554","Late Spring",63,"stn63_20180523_D_LG","D",43.73163333,-77.00165333,"5","E","ROTIFER",12992.96357591,283686.279886
"555","Late Spring",63,"stn63_20180523_D_LG","D",43.73163333,-77.00165333,"5","E","VELIGER",146.3669314,1035.351386
"556","Late Spring",69,"stn69_20180523_D_LG","D",43.60028333,-76.70981667,"5","E","pNAUPLII",7587.829554,90678.75524
"557","Late Spring",69,"stn69_20180523_D_LG","D",43.60028333,-76.70981667,"5","E","ROTIFER",454.908391876,23443.775744
"558","Late Spring",69,"stn69_20180523_D_LG","D",43.60028333,-76.70981667,"5","E","VELIGER",2934.490765,20789.7634
"559","Late Spring",69,"stn69_20180523_N_LG","N",43.59818333,-76.710135,"5","E","pNAUPLII",8933.270677,106759.2531
"560","Late Spring",69,"stn69_20180523_N_LG","N",43.59818333,-76.710135,"5","E","ROTIFER",478.656477306,11517.5957729
"561","Late Spring",69,"stn69_20180523_N_LG","N",43.59818333,-76.710135,"5","E","VELIGER",1175.09705,7973.720152
"562","Late Spring",70,"stn70_20180523_D_LG","D",44.54013333,-76.611315,"5","E","pNAUPLII",16323.37184,192096.6601
"563","Late Spring",70,"stn70_20180523_D_LG","D",44.54013333,-76.611315,"5","E","ROTIFER",1401.148238,25790.75529
"564","Late Spring",70,"stn70_20180523_D_LG","D",44.54013333,-76.611315,"5","E","VELIGER",2268.344622,16008.05501
"565","Late Spring",71,"stn71_20180523_D_LG","D",43.4779,-76.52503667,"5","E","pNAUPLII",2118.701928,17183.78786
"566","Late Spring",71,"stn71_20180523_D_LG","D",43.4779,-76.52503667,"5","E","ROTIFER",148.334156571,9665.8806722
"567","Late Spring",71,"stn71_20180523_D_LG","D",43.4779,-76.52503667,"5","E","VELIGER",304.5629271,2684.966853
"568","Late Spring",715,"stn715_20180522_N_LG","N",43.63547,-76.97046667,"5","E","pNAUPLII",4502.909727,61343.82299
"569","Late Spring",715,"stn715_20180522_N_LG","N",43.63547,-76.97046667,"5","E","ROTIFER",6007.957968776,111534.2236039
"570","Late Spring",715,"stn715_20180522_N_LG","N",43.63547,-76.97046667,"5","E","VELIGER",2085.382007,4780.038155
"571","Late Spring",715,"stn715_20180523_D_LG","D",43.6358,-76.96956667,"5","E","pNAUPLII",5072.788775,72541.20973
"572","Late Spring",715,"stn715_20180523_D_LG","D",43.6358,-76.96956667,"5","E","ROTIFER",1205.912033525,59351.8988628
"573","Late Spring",715,"stn715_20180523_D_LG","D",43.6358,-76.96956667,"5","E","VELIGER",2995.910672,7065.702246
"574","Late Spring",716,"stn716_20180524_D_LG","D",43.60015,-77.43985,"4","E","pNAUPLII",6792.344371,79367.56422
"575","Late Spring",716,"stn716_20180524_D_LG","D",43.60015,-77.43985,"4","E","ROTIFER",1373.52792341,49835.4473058
"576","Late Spring",716,"stn716_20180524_D_LG","D",43.60015,-77.43985,"4","E","VELIGER",1753.704707,6767.776794
"577","Late Spring",717,"stn717_20180524_D_LG","D",43.30005,-77.43926667,"4","E","pNAUPLII",5864.540765,95466.41369
"578","Late Spring",717,"stn717_20180524_D_LG","D",43.30005,-77.43926667,"4","E","ROTIFER",1025.14265074,56745.770378
"579","Late Spring",717,"stn717_20180524_D_LG","D",43.30005,-77.43926667,"4","E","VELIGER",700.9184739,4673.18109
"580","Late Summer",12,"stn12_20180813_N_LG","N",43.503185,-79.35308333,"1","W","pNAUPLII",50856.03614,706729.8239
"581","Late Summer",12,"stn12_20180813_N_LG","N",43.503185,-79.35308333,"1","W","ROTIFER",72124.92512706,5097021.15356
"582","Late Summer",12,"stn12_20180813_N_LG","N",43.503185,-79.35308333,"1","W","VELIGER",148667.9166,792394.0449
"583","Late Summer",25,"stn25_20180814_N_LG","N",43.51758667,-79.08051833,"GLISP","W","pNAUPLII",54602.80147,454853.8512
"584","Late Summer",25,"stn25_20180814_N_LG","N",43.51758667,-79.08051833,"GLISP","W","ROTIFER",80628.83892595,3407793.931978
"585","Late Summer",25,"stn25_20180814_N_LG","N",43.51758667,-79.08051833,"GLISP","W","VELIGER",443942.1782,606471.8015
"586","Late Summer",33,"stn33_20180814_D_LG","D",43.59595,-78.8145,"2","W","pNAUPLII",25780.12966,274003.9979
"587","Late Summer",33,"stn33_20180814_D_LG","D",43.59595,-78.8145,"2","W","ROTIFER",217071.22521749,5093983.41622
"588","Late Summer",33,"stn33_20180814_D_LG","D",43.59595,-78.8145,"2","W","VELIGER",176715.5994,298913.4523
"589","Late Summer",41,"stn41_20180814_D_LG","D",43.71650333,-78.027165,"3","W","pNAUPLII",88800.08051,1010807.431
"590","Late Summer",41,"stn41_20180814_D_LG","D",43.71650333,-78.027165,"3","W","ROTIFER",205026.0106366,8270242.62035
"591","Late Summer",41,"stn41_20180814_D_LG","D",43.71650333,-78.027165,"3","W","VELIGER",5448.233628,36756.63387
"592","Late Summer",49,"stn49_20180815_N_LG","N",43.77025,-77.43955,"4","E","pNAUPLII",108907.1275,1694374.5
"593","Late Summer",49,"stn49_20180815_N_LG","N",43.77025,-77.43955,"4","E","ROTIFER",164783.1556995,7991378.23982
"594","Late Summer",49,"stn49_20180815_N_LG","N",43.77025,-77.43955,"4","E","VELIGER",7721.408935,25289.17165
"595","Late Summer",55,"stn55_20180815_D_LG","D",43.44361667,-77.438335,"4","E","pNAUPLII",35871.45135,318456.2356
"596","Late Summer",55,"stn55_20180815_D_LG","D",43.44361667,-77.438335,"4","E","ROTIFER",129979.84059129,6185399.96029
"597","Late Summer",55,"stn55_20180815_D_LG","D",43.44361667,-77.438335,"4","E","VELIGER",40535.13217,171476.4345
"598","Late Summer",60,"stn60_20180815_D_LG","D",43.579985,-77.199715,"GLISP","E","pNAUPLII",117078.2781,1071462.272
"599","Late Summer",60,"stn60_20180815_D_LG","D",43.579985,-77.199715,"GLISP","E","ROTIFER",266555.98414765,8214544.0893
"600","Late Summer",60,"stn60_20180815_D_LG","D",43.579985,-77.199715,"GLISP","E","VELIGER",267535.6775,333343.8181
"601","Late Summer",63,"stn63_20180815_N_LG","D",43.73126667,-77.017835,"5","E","pNAUPLII",207167.0746,1834034.52
"602","Late Summer",63,"stn63_20180815_N_LG","D",43.73126667,-77.017835,"5","E","ROTIFER",170953.3822023,7982416.91294
"603","Late Summer",63,"stn63_20180815_N_LG","D",43.73126667,-77.017835,"5","E","VELIGER",4399.248236,17466.99543
"604","Summer",8,"stn8_20180725_D_LEII","D",43.62333333,-79.45333333,"1","W","pNAUPLII",1072.294422,19824.33971
"605","Summer",8,"stn8_20180725_D_LEII","D",43.62333333,-79.45333333,"1","W","ROTIFER",7897.88758909,212560.975805
"606","Summer",8,"stn8_20180725_D_LEII","D",43.62333333,-79.45333333,"1","W","VELIGER",86554.94248,515432.8325
"607","Summer",9,"stn9_20180725_D_LEII","D",43.587,-79.395,"1","W","pNAUPLII",2662.945558,21428.62154
"608","Summer",9,"stn9_20180725_D_LEII","D",43.587,-79.395,"1","W","ROTIFER",20970.0880481,689287.32614
"609","Summer",9,"stn9_20180725_D_LEII","D",43.587,-79.395,"1","W","VELIGER",90918.68788,560715.5969
"610","Summer",12,"stn12_20180725_D_LEII","D",43.50366667,-79.35466667,"1","W","pNAUPLII",39918.6115,306169.5471
"611","Summer",12,"stn12_20180725_D_LEII","D",43.50366667,-79.35466667,"1","W","ROTIFER",37846.2226881,1757146.96604
"612","Summer",12,"stn12_20180725_D_LEII","D",43.50366667,-79.35466667,"1","W","VELIGER",2404.315756,13311.71944
"613","Summer",17,"stn17_20180725_D_LEII","D",43.22433333,-79.27416667,"1","W","pNAUPLII",121.2026228,1658.394507
"614","Summer",17,"stn17_20180725_D_LEII","D",43.22433333,-79.27416667,"1","W","ROTIFER",8947.60205663,301827.800275
"615","Summer",17,"stn17_20180725_D_LEII","D",43.22433333,-79.27416667,"1","W","VELIGER",27191.44557,129354.7715
"616","Summer",18,"stn18_20180725_D_LEII","D",43.303,-79.27816667,"1","W","pNAUPLII",4440.821717,8352.451413
"617","Summer",18,"stn18_20180725_D_LEII","D",43.303,-79.27816667,"1","W","ROTIFER",212.735442364,8352.451414
"618","Summer",18,"stn18_20180725_D_LEII","D",43.303,-79.27816667,"1","W","VELIGER",103072.0022,50114.70848
"619","Summer",19,"stn19_20180725_D_LEII","D",43.38316667,-79.28516667,"1","W","pNAUPLII",19573.05956,264069.8816
"620","Summer",19,"stn19_20180725_D_LEII","D",43.38316667,-79.28516667,"1","W","ROTIFER",30601.8663869,2931175.68557
"621","Summer",19,"stn19_20180725_D_LEII","D",43.38316667,-79.28516667,"1","W","VELIGER",305722.511,765802.6566
"622","Summer",27,"stn27_20180726_D_LEII","D",43.69,-78.8305,"2","W","pNAUPLII",100099.4063,611154.9815
"623","Summer",27,"stn27_20180726_D_LEII","D",43.69,-78.8305,"2","W","ROTIFER",19029.651492,1201938.13026
"624","Summer",27,"stn27_20180726_D_LEII","D",43.69,-78.8305,"2","W","VELIGER",0,0
"625","Summer",28,"stn28_20180726_D_LEII","D",43.77416667,-78.85466667,"2","W","pNAUPLII",29590.34586,252788.9792
"626","Summer",28,"stn28_20180726_D_LEII","D",43.77416667,-78.85466667,"2","W","ROTIFER",35659.817702,2485758.2956
"627","Summer",28,"stn28_20180726_D_LEII","D",43.77416667,-78.85466667,"2","W","VELIGER",15362.67882,126394.4896
"628","Summer",29,"stn29_20180726_D_LEII","D",43.81766667,-78.86966667,"2","W","pNAUPLII",27466.18694,311536.2518
"629","Summer",29,"stn29_20180726_D_LEII","D",43.81766667,-78.86966667,"2","W","ROTIFER",29129.1128765,1700468.70781
"630","Summer",29,"stn29_20180726_D_LEII","D",43.81766667,-78.86966667,"2","W","VELIGER",66069.25355,285574.8975
"631","Summer",33,"stn33_20180726_D_LEII","D",43.596,-78.81633333,"2","W","pNAUPLII",20213.27765,130379.7294
"632","Summer",33,"stn33_20180726_D_LEII","D",43.596,-78.81633333,"2","W","ROTIFER",12835.6307748,743164.45743
"633","Summer",33,"stn33_20180726_D_LEII","D",43.596,-78.81633333,"2","W","VELIGER",11522.41459,39113.91881
"634","Summer",33,"stn33_20180801_N_LEII","N",43.59716667,-78.81533333,"2","W","pNAUPLII",43446.33003,349446.9593
"635","Summer",33,"stn33_20180801_N_LEII","N",43.59716667,-78.81533333,"2","W","ROTIFER",22136.7917394,1320132.95715
"636","Summer",33,"stn33_20180801_N_LEII","N",43.59716667,-78.81533333,"2","W","VELIGER",159712.0688,232964.6395
"637","Summer",34,"stn34_20180727_D_LEII","D",43.4575,-78.75633333,"2","W","pNAUPLII",37790.59283,403158.5694
"638","Summer",34,"stn34_20180727_D_LEII","D",43.4575,-78.75633333,"2","W","ROTIFER",23028.752554,2280365.65874
"639","Summer",34,"stn34_20180727_D_LEII","D",43.4575,-78.75633333,"2","W","VELIGER",376202.3217,277171.5165
"640","Summer",34,"stn34_20180731_N_LEII","N",43.4615,-78.75933333,"2","W","pNAUPLII",40047.54904,276133.8263
"641","Summer",34,"stn34_20180731_N_LEII","N",43.4615,-78.75933333,"2","W","ROTIFER",13161.9005922,728993.30137
"642","Summer",34,"stn34_20180731_N_LEII","N",43.4615,-78.75933333,"2","W","VELIGER",155530.4312,143589.5897
"643","Summer",35,"stn35_20180727_D_LEII","D",43.36233333,-78.72966667,"2","W","pNAUPLII",3386.083205,54660.17366
"644","Summer",35,"stn35_20180727_D_LEII","D",43.36233333,-78.72966667,"2","W","ROTIFER",49246.8880509,1117496.883668
"645","Summer",35,"stn35_20180727_D_LEII","D",43.36233333,-78.72966667,"2","W","VELIGER",299687.111,1566924.978
"646","Summer",39,"stn39_20180810_D_Limnos","D",43.486667,-78,"3","W","pNAUPLII",3494.171111,30811.35903
"647","Summer",39,"stn39_20180810_D_Limnos","D",43.486667,-78,"3","W","ROTIFER",8826.49160854,862718.052786
"648","Summer",39,"stn39_20180810_D_Limnos","D",43.486667,-78,"3","W","VELIGER",2118.257503,4401.622718
"649","Summer",40,"stn40_20180810_D_Limnos","D",43.59,-78.011667,"3","W","pNAUPLII",1482.470977,17463.89892
"650","Summer",40,"stn40_20180810_D_Limnos","D",43.59,-78.011667,"3","W","ROTIFER",10526.033375,583294.22385
"651","Summer",40,"stn40_20180810_D_Limnos","D",43.59,-78.011667,"3","W","VELIGER",588.2039512,3492.779783
"652","Summer",41,"stn41_20180809_D_Limnos","D",43.716667,-78.026667,"3","W","pNAUPLII",3392.548966,37033.33333
"653","Summer",41,"stn41_20180809_D_Limnos","D",43.716667,-78.026667,"3","W","ROTIFER",1987.42020287,230616.666636
"654","Summer",41,"stn41_20180809_D_Limnos","D",43.716667,-78.026667,"3","W","VELIGER",3283.601449,3366.666667
"655","Summer",42,"stn42_20180809_D_Limnos","D",43.84,-78.036667,"3","W","pNAUPLII",4006.679404,43392.85714
"656","Summer",42,"stn42_20180809_D_Limnos","D",43.84,-78.036667,"3","W","ROTIFER",3649.99960748,374756.493535
"657","Summer",42,"stn42_20180809_D_Limnos","D",43.84,-78.036667,"3","W","VELIGER",0,0
"658","Summer",49,"stn49_20180809_D_Limnos","D",43.771667,-77.438333,"4","E","pNAUPLII",2027.401934,20875.91241
"659","Summer",49,"stn49_20180809_D_Limnos","D",43.771667,-77.438333,"4","E","ROTIFER",6538.63909664,600182.481691
"660","Summer",49,"stn49_20180809_D_Limnos","D",43.771667,-77.438333,"4","E","VELIGER",1837.52431,5218.978102
"661","Summer",63,"stn63_20180801_D_Limnos","D",43.731667,-77.016667,"5","E","pNAUPLII",1771.412455,14147.49263
"662","Summer",63,"stn63_20180801_D_Limnos","D",43.731667,-77.016667,"5","E","ROTIFER",19010.41481569,1626961.651916
"663","Summer",63,"stn63_20180801_D_Limnos","D",43.731667,-77.016667,"5","E","VELIGER",10934.29171,84884.95575
"664","Summer",64,"stn64_20180801_D_Limnos","D",43.525,-76.926667,"5","E","pNAUPLII",18619.92015,121095.8904
"665","Summer",64,"stn64_20180801_D_Limnos","D",43.525,-76.926667,"5","E","ROTIFER",11104.0039807,1533881.2786
"666","Summer",64,"stn64_20180801_D_Limnos","D",43.525,-76.926667,"5","E","VELIGER",0,0
"667","Summer",65,"stn65_20180801_D_Limnos","D",43.423333,-76.883333,"5","E","pNAUPLII",842.4561957,10216.21622
"668","Summer",65,"stn65_20180801_D_Limnos","D",43.423333,-76.883333,"5","E","ROTIFER",5697.74268375,704918.918987
"669","Summer",65,"stn65_20180801_D_Limnos","D",43.423333,-76.883333,"5","E","VELIGER",3269.599487,13621.62162
"670","Summer",69,"stn69_20180802_D_Limnos","D",43.6078,-76.7142,"5","E","pNAUPLII",1715.51356,14949.15254
"671","Summer",69,"stn69_20180802_D_Limnos","D",43.6078,-76.7142,"5","E","ROTIFER",6775.1538557,592983.050807
"672","Summer",69,"stn69_20180802_D_Limnos","D",43.6078,-76.7142,"5","E","VELIGER",0,0
"673","Summer",70,"stn70_1970_20180802_D_Limnos","D",43.65,-77.3,"6","E","pNAUPLII",15245.99297,134141.1192
"674","Summer",70,"stn70_1970_20180802_D_Limnos","D",43.65,-77.3,"6","E","ROTIFER",8677.0361792,829236.00971
"675","Summer",70,"stn70_1970_20180802_D_Limnos","D",43.65,-77.3,"6","E","VELIGER",28414.50815,18291.9708
"676","Summer",74,"stn74_20180802_D_Limnos","D",43.75,-76.518333,"6","E","pNAUPLII",854.9533723,11683.6983
"677","Summer",74,"stn74_20180802_D_Limnos","D",43.75,-76.518333,"6","E","ROTIFER",1732.2187001,225328.46718
"678","Summer",74,"stn74_20180802_D_Limnos","D",43.75,-76.518333,"6","E","VELIGER",697.2650519,5007.29927
"679","Summer",77,"stn77_20180802_D_Limnos","D",43.956667,-76.409167,"6","E","pNAUPLII",802.5573263,5617.977528
"680","Summer",77,"stn77_20180802_D_Limnos","D",43.956667,-76.409167,"6","E","ROTIFER",7812.29881,724719.10109
"681","Summer",77,"stn77_20180802_D_Limnos","D",43.956667,-76.409167,"6","E","VELIGER",15287.16397,22471.91011
"682","Summer",715,"stn715_20180801_D_Limnos","D",43.635,-76.968333,"5","E","pNAUPLII",2306.289208,37538.46154
"683","Summer",715,"stn715_20180801_D_Limnos","D",43.635,-76.968333,"5","E","ROTIFER",9701.8920895,1022923.07693
"684","Summer",715,"stn715_20180801_D_Limnos","D",43.635,-76.968333,"5","E","VELIGER",0,0
"685","Summer",716,"stn716_20180809_D_Limnos","D",43.596667,-77.44,"4","E","pNAUPLII",2693.235967,23556.52174
"686","Summer",716,"stn716_20180809_D_Limnos","D",43.596667,-77.44,"4","E","ROTIFER",10598.0708387,763904.3478
"687","Summer",716,"stn716_20180809_D_Limnos","D",43.596667,-77.44,"4","E","VELIGER",0,0
"688","Summer",717,"stn717_20180731_D_Limnos","D",43.281667,-77.44,"4","E","pNAUPLII",2582.858179,23814.15929
"689","Summer",717,"stn717_20180731_D_Limnos","D",43.281667,-77.44,"4","E","ROTIFER",3992.28616213,439646.017714
"690","Summer",717,"stn717_20180731_D_Limnos","D",43.281667,-77.44,"4","E","VELIGER",27747.68106,69610.61947
